333	p-and-gs-pamelas-diner-pittsburgh-2
334	amels-pittsburgh
335	sake-asian-cuisine-and-sushi-bar-pittsburgh-2
336	how-lee-chinese-food-pittsburgh
337	mama-rose-pittsburgh
338	siam-thai-restaurant-pittsburgh
339	teutonia-mannerchor-pittsburgh
340	hello-bistro-pittsburgh-3
341	smokin-joes-pittsburgh
342	istanbul-grille-pittsburgh-5
343	american-natural-pittsburgh
344	savoy-pittsburgh-3
345	living-juicy-pittsburgh
346	teutonia-mannerchor-pittsburgh
347	bella-vista-pittsburgh
348	squirrel-hill-cafe-pittsburgh
349	vietnams-pho-pittsburgh
350	how-lee-chinese-food-pittsburgh
351	rasta-house-caribbean-resturant-pittsburgh
352	the-melting-pot-pittsburgh
353	uubu-6-pittsburgh
354	mad-mex-shadyside-pittsburgh
355	nu-jewish-bistro-pittsburgh
356	umi-pittsburgh
357	sammys-famous-corned-beef-pittsburgh-5
358	otb-bicycle-café-pittsburgh-2
359	restaurant-hana-pittsburgh-2
360	tonic-bar-and-grill-pittsburgh
361	mama-rose-pittsburgh
362	nine-on-nine-pittsburgh
363	the-simple-greek-pittsburgh
364	all-india-pittsburgh
365	shabs-mediterranean-food-pittsburgh
366	the-jaggerbush-pittsburgh
367	redfin-blues-pittsburgh
368	steel-cactus-pittsburgh-4
369	korea-garden-pittsburgh
370	o-learys-pittsburgh
371	joseph-tambellini-restaurant-pittsburgh
372	afamia-mediterranean-grille-pittsburgh
373	lulus-noodles-pittsburgh
374	hokkaido-seafood-buffet-pittsburgh
375	lindos-restaurant-pittsburgh
376	social-pittsburgh
377	chengdu-gourmet-pittsburgh-2
378	triangle-bar-and-grill-pittsburgh
379	pizza-perfectta-pittsburgh-3
380	v3-flatbread-pizza-pittsburgh
381	mike-and-tonys-gyros-pittsburgh-2
382	buon-giorno-cafe-pittsburgh-2
383	packs-and-dogs-pittsburgh
384	bds-mongolian-grill-pittsburgh
385	the-mediterranean-grill-pittsburgh
386	ritters-diner-pittsburgh
387	triangle-bar-and-grill-pittsburgh
388	the-jaggerbush-pittsburgh
389	chengdu-gourmet-pittsburgh-2
390	excuses-bar-and-grill-pittsburgh
391	little-tokyo-bistro-pittsburgh
392	wings-over-pittsburgh-pittsburgh
393	il-tetto-a-rooftop-beer-garden-pittsburgh
394	pastolis-pizza-pasta-and-paisans-pittsburgh
395	plum-pan-asian-kitchen-pittsburgh
396	giovannis-pizza-and-pasta-pittsburgh
397	nakama-pittsburgh
398	the-simple-greek-pittsburgh
399	lindos-restaurant-pittsburgh
400	tenders-pittsburgh-pittsburgh
401	crystal-on-penn-pittsburgh
402	thai-cuisine-pittsburgh
403	joes-crab-shack-pittsburgh
404	chaya-japanese-cuisine-pittsburgh
405	chinatown-inn-pittsburgh
406	giovannis-pizza-and-pasta-pittsburgh
407	luma-restaurant-pittsburgh-2
408	mike-and-tonys-gyros-pittsburgh-2
409	excuses-bar-and-grill-pittsburgh
410	plum-pan-asian-kitchen-pittsburgh
411	alexanders-italian-bistro-pittsburgh
412	thai-me-up-pittsburgh
413	armstrongs-pittsburgh
414	fredos-deli-pittsburgh
415	hyde-park-prime-steakhouse-pittsburgh-2
416	wai-wai-chinese-cuisine-pittsburgh
417	habitat-restaurant-pittsburgh
418	the-cheesecake-factory-pittsburgh-2
419	il-pizzaiolo-pittsburgh
420	kabob-g-grill-pittsburgh
421	brillobox-pittsburgh
422	habitat-restaurant-pittsburgh
423	soba-pittsburgh
424	slice-on-broadway-pittsburgh
425	hyde-park-prime-steakhouse-pittsburgh-2
426	afamia-mediterranean-grille-pittsburgh
427	maietta-restaurant-pittsburgh
428	lins-asian-fusion-pittsburgh
429	paris-66-pittsburgh-2
430	la-gourmandine-bakery-and-pastry-shop-pittsburgh
431	pittsburgh-poultry-company-pittsburgh-3
432	wai-wai-chinese-cuisine-pittsburgh
433	scoglios-greentree-pittsburgh
434	pittsburgh-restaurant-week-pittsburgh
435	love-yogurt-pittsburgh-2
436	las-velas-pittsburgh
437	deli-on-butler-street-pittsburgh
438	great-harvest-bread-co-pittsburgh-2
439	kabob-g-grill-pittsburgh
440	barbs-corner-kitchen-pittsburgh
441	sciullis-pizza-pittsburgh
442	betos-pizza-pittsburgh
443	pittsburgh-restaurant-week-pittsburgh
444	lins-asian-fusion-pittsburgh
445	great-harvest-bread-co-pittsburgh-2
446	ease-modern-comfort-cuisine-pittsburgh
447	thai-cottage-pittsburgh
448	sorrentos-pizza-pittsburgh
449	emillianos-mexican-restaurant-and-bar-pittsburgh-2
450	twelve-whiskey-barbecue-pittsburgh
451	creekhouse-pittsburgh
452	tavern-51-pittsburgh
453	hals-bar-and-grill-pittsburgh
